,月份,股票代码,股票名称
0,2005-07,709,河钢股份
0,2005-07,600170,上海建工
0,2005-07,600188,兖州煤业
0,2005-07,600221,海航控股
0,2005-07,600583,海油工程
0,2005-07,630,铜陵有色
0,2005-07,600100,同方股份
0,2005-07,600153,建发股份
0,2005-07,402,金融街
0,2005-07,792,盐湖股份
0,2005-07,600739,辽宁成大
0,2005-07,60,中金岭南
0,2005-07,600649,城投控股
0,2005-07,9,中国宝安
0,2005-07,600256,广汇能源
0,2005-07,39,中集集团
0,2005-07,61,农产品
0,2005-07,778,新兴铸管
0,2005-07,800,一汽解放
0,2005-07,600839,四川长虹
0,2005-07,729,燕京啤酒
0,2005-07,600600,青岛啤酒
0,2005-07,600642,申能股份
0,2005-07,937,冀中能源
0,2005-07,983,山西焦煤
0,2005-07,24,招商地产
0,2005-07,839,中信国安
0,2005-07,878,云南铜业
0,2005-07,960,锡业股份
0,2005-07,600108,亚盛集团
0,2005-07,600348,华阳股份
0,2005-07,401,冀东水泥
0,2005-07,600058,五矿发展
0,2005-07,600832,明珠集团
0,2005-07,12,南玻集团
0,2005-07,758,中色股份
0,2005-07,600096,云天化
0,2005-07,600123,兰花科创
0,2005-07,600895,张江高科
0,2005-07,528,柳工
0,2005-07,933,神火煤电
0,2005-07,600266,北京城建
0,2005-07,600598,北大荒
0,2005-07,600694,大商股份
0,2005-07,600811,东方集团
0,2005-07,600997,开滦股份
0,2005-07,59,华锦股份
0,2005-07,807,云铝股份
0,2005-07,600005,武钢股份
0,2005-07,600125,铁龙物流
0,2005-07,600508,上海能源
0,2005-07,600779,水井坊
0,2005-07,600881,亚泰集团
0,2005-07,527,美的电器
0,2005-07,825,太钢不锈
0,2005-07,898,鞍钢股份
0,2005-07,600037,歌华有线
0,2005-07,21,深科技
0,2005-07,680,山推股份
0,2005-07,600183,生益科技
0,2005-07,600307,酒钢宏兴
0,2005-07,600320,振华重工
0,2005-07,600500,中化国际
0,2005-07,600812,华北制药
0,2005-07,27,深圳能源
0,2005-07,600008,首创环保
0,2005-07,600026,中远海能
0,2005-07,600428,中远海特
0,2005-07,600635,大众公用
0,2005-07,600808,马钢股份
0,2005-07,600879,航天电子
0,2005-07,31,大悦城
0,2005-07,927,中国铁物
0,2005-07,600004,白云机场
0,2005-07,600220,江苏阳光
0,2005-07,600269,赣粤高速
0,2005-07,600675,中华企业
0,2005-07,600717,天津港
0,2005-07,600631,百联股份(合并前)
0,2005-07,900,现代投资
0,2005-07,600006,东风汽车
0,2005-07,600033,福建高速
0,2005-07,600087,南京油运
0,2005-07,600210,紫江企业
0,2005-07,600350,山东高速
0,2005-07,600597,光明乳业
0,2005-07,600601,方正科技
0,2005-07,600663,陆家嘴
0,2005-07,89,深圳机场
0,2005-07,488,晨鸣纸业
0,2005-07,717,韶钢松山
0,2005-07,932,华菱钢铁
0,2005-07,600011,华能国际
0,2005-07,600022,山东钢铁
0,2005-07,600102,莱钢股份
0,2005-07,600236,桂冠电力
0,2005-07,600282,南钢股份
0,2005-07,600569,安阳钢铁
0,2005-07,600643,爱建集团
0,2005-07,600688,上海石化
0,2005-07,600820,隧道股份
0,2005-07,600835,上海机电
0,2005-07,600886,国投电力
0,2005-07,559,万向钱潮
0,2005-07,822,山东海化
0,2005-07,917,电广传媒
0,2005-07,600270,外运发展
0,2005-07,600639,浦东金桥
0,2005-07,600874,创业环保
0,2005-07,629,攀钢钒钛
0,2005-07,912,泸天化
0,2005-07,600110,诺德股份
0,2005-07,600117,西宁特钢
0,2005-07,600308,华泰股份
0,2005-07,600653,申华控股
0,2005-07,600770,综艺股份
0,2005-07,600001,邯郸钢铁
0,2005-07,600357,承德钒钛
0,2005-07,88,盐田港
0,2005-07,503,国新健康
0,2005-07,539,粤电力
0,2005-07,767,晋控电力
0,2005-07,600020,中原高速
0,2005-07,600021,上海电力
0,2005-07,600098,广州发展
0,2005-07,600591,上海航空
0,2005-07,600747,大连控股
0,2005-07,600780,通宝能源
0,2005-07,600863,内蒙华电
0,2005-07,600887,伊利股份
0,2005-07,36,华联控股
0,2005-07,410,沈阳机床
0,2005-07,541,佛山照明
0,2005-07,581,威孚高科
0,2005-07,636,风华高科
0,2005-07,828,东莞控股
0,2005-07,600012,皖通高速
0,2005-07,600718,东软集团
0,2005-07,600797,浙大网新
0,2005-07,600851,海欣股份
0,2005-07,400,许继电气
0,2005-07,550,江铃汽车
0,2005-07,682,东方电子
0,2005-07,708,中信特钢
0,2005-07,786,北新建材
0,2005-07,970,中科三环
0,2005-07,600035,楚天高速
0,2005-07,600088,中视传媒
0,2005-07,600662,强生控股
0,2005-07,600868,梅雁吉祥
0,2005-07,601607,上海医药
0,2005-07,600786,东方锅炉
0,2005-07,66,中国长城
0,2005-07,68,华控赛格
0,2005-07,623,吉林敖东
0,2005-07,930,中粮科技
0,2005-07,962,东方钽业
0,2005-07,600060,海信视像
0,2005-07,600078,澄星股份
0,2005-07,600171,上海贝岭
0,2005-07,99,中信海直
0,2005-07,100,TCL科技
0,2005-07,423,东阿阿胶
0,2005-07,520,长航凤凰
0,2005-07,601,韶能股份
0,2005-07,698,沈阳化工
0,2005-07,725,京东方
0,2005-07,875,吉电股份
0,2005-07,895,双汇发展
0,2005-07,1872,招商港口
0,2005-07,600073,上海梅林
0,2005-07,600089,特变电工
0,2005-07,600121,郑州煤电
0,2005-07,600198,大唐电信
0,2005-07,600267,海正药业
0,2005-07,600377,宁沪高速
0,2005-07,600548,深高速
0,2005-07,600602,云赛智联
0,2005-07,600637,东方明珠
0,2005-07,600871,石化油服
0,2005-07,600884,杉杉股份
0,2005-07,600333,长春燃气
0,2005-07,600724,宁波富达
0,2005-07,600205,山东铝业
0,2005-07,600296,兰州铝业
0,2005-07,600231,凌钢股份
0,2005-07,939,凯迪生态
0,2005-07,600894,广日股份
0,2005-07,518,四环生物
0,2005-07,607,华媒控股
0,2005-07,659,珠海中富
0,2005-07,726,鲁泰纺织
0,2005-07,733,振华科技
0,2005-07,806,银河生物
0,2005-07,920,沃顿科技
0,2005-07,959,首钢股份
0,2005-07,968,蓝焰控股
0,2005-07,600057,厦门象屿
0,2005-07,600091,明天科技
0,2005-07,600115,中国东航
0,2005-07,600126,杭钢股份
0,2005-07,600138,中青旅
0,2005-07,600166,福田汽车
0,2005-07,600207,安彩高科
0,2005-07,600215,长春经开
0,2005-07,600408,安泰集团
0,2005-07,600581,八一钢铁
0,2005-07,600621,华鑫股份
0,2005-07,600652,游久游戏
0,2005-07,600654,中安科
0,2005-07,600674,川投能源
0,2005-07,600740,山西焦化
0,2005-07,600854,春兰股份
0,2005-07,990018,上港集箱
0,2005-07,780,平庄能源
0,2005-07,16,康佳集团
0,2005-07,429,粤高速
0,2005-07,507,珠海港
0,2005-07,511,烯碳新材
0,2005-07,533,顺钠股份
0,2005-07,543,皖能电力
0,2005-07,571,大洲控股
0,2005-07,573,粤宏远
0,2005-07,666,经纬纺机
0,2005-07,727,冠捷科技
0,2005-07,735,罗牛山
0,2005-07,737,南风化工
0,2005-07,886,海南高速
0,2005-07,916,华北高速
0,2005-07,949,新乡化纤
0,2005-07,975,银泰黄金
0,2005-07,600007,中国国贸
0,2005-07,600068,葛洲坝
0,2005-07,600103,青山纸业
0,2005-07,600190,锦州港
0,2005-07,600200,江苏吴中
0,2005-07,600380,健康元
0,2005-07,600608,上海科技
0,2005-07,600705,中航产融
0,2005-07,600707,彩虹股份
0,2005-07,600726,华电能源
0,2005-07,600744,华银电力
0,2005-07,600790,轻纺城
0,2005-07,600805,悦达投资
0,2005-07,600866,星湖科技
0,2005-07,600002,齐鲁石化
0,2005-07,406,石油大明
0,2005-07,866,扬子石化
0,2005-07,956,中原油气
0,2005-07,96,广聚能源
0,2005-07,420,吉林化纤
0,2005-07,498,山东路桥
0,2005-07,612,焦作万方
0,2005-07,618,吉林化工
0,2005-07,763,锦州石化
0,2005-07,817,辽河油田
0,2005-07,823,超声电子
0,2005-07,831,五矿稀土
0,2005-07,600074,保千里
0,2005-07,600135,乐凯胶片
0,2005-07,600630,龙头股份
0,2005-07,600638,新黄浦
0,2005-07,600961,株冶集团
0,2005-07,1,平安银行
0,2005-07,2,万科
0,2005-07,63,中兴通讯
0,2005-07,69,华侨城
0,2005-07,157,中联重科
0,2005-07,425,徐工机械
0,2005-07,538,云南白药
0,2005-07,568,泸州老窖
0,2005-07,625,长安汽车
0,2005-07,651,格力电器
0,2005-07,858,五粮液
0,2005-07,2024,苏宁易购
0,2005-07,600000,浦发银行
0,2005-07,600009,上海机场
0,2005-07,600010,包钢股份
0,2005-07,600015,华夏银行
0,2005-07,600016,民生银行
0,2005-07,600019,宝钢股份
0,2005-07,600028,中国石化
0,2005-07,600029,南方航空
0,2005-07,600030,中信证券
0,2005-07,600031,三一重工
0,2005-07,600036,招商银行
0,2005-07,600050,中国联通
0,2005-07,600085,同仁堂
0,2005-07,600104,上汽集团
0,2005-07,600196,复星医药
0,2005-07,600309,万华化学
0,2005-07,600362,江西铜业
0,2005-07,600519,贵州茅台
0,2005-07,600585,海螺水泥
0,2005-07,600660,福耀玻璃
0,2005-07,600690,海尔智家
0,2005-07,600741,华域汽车
0,2005-07,600795,国电电力
0,2005-07,600900,长江电力
0,2005-08,600177,雅戈尔
0,2005-08,709,河钢股份
0,2005-08,600170,上海建工
0,2005-08,600188,兖州煤业
0,2005-08,600221,海航控股
0,2005-08,600583,海油工程
0,2005-08,630,铜陵有色
0,2005-08,600100,同方股份
0,2005-08,600153,建发股份
0,2005-08,402,金融街
0,2005-08,792,盐湖股份
0,2005-08,600739,辽宁成大
0,2005-08,60,中金岭南
0,2005-08,600649,城投控股
0,2005-08,9,中国宝安
0,2005-08,600256,广汇能源
0,2005-08,39,中集集团
0,2005-08,61,农产品
0,2005-08,778,新兴铸管
0,2005-08,800,一汽解放
0,2005-08,600839,四川长虹
0,2005-08,729,燕京啤酒
0,2005-08,600600,青岛啤酒
0,2005-08,600642,申能股份
0,2005-08,937,冀中能源
0,2005-08,983,山西焦煤
0,2005-08,24,招商地产
0,2005-08,839,中信国安
0,2005-08,878,云南铜业
0,2005-08,960,锡业股份
0,2005-08,600108,亚盛集团
0,2005-08,600348,华阳股份
0,2005-08,401,冀东水泥
0,2005-08,600058,五矿发展
0,2005-08,600832,明珠集团
0,2005-08,12,南玻集团
0,2005-08,758,中色股份
0,2005-08,600096,云天化
0,2005-08,600123,兰花科创
0,2005-08,600895,张江高科
0,2005-08,528,柳工
0,2005-08,933,神火煤电
0,2005-08,600266,北京城建
0,2005-08,600598,北大荒
0,2005-08,600694,大商股份
0,2005-08,600811,东方集团
0,2005-08,600997,开滦股份
0,2005-08,59,华锦股份
0,2005-08,807,云铝股份
0,2005-08,600005,武钢股份
0,2005-08,600125,铁龙物流
0,2005-08,600508,上海能源
0,2005-08,600779,水井坊
0,2005-08,600881,亚泰集团
0,2005-08,527,美的电器
0,2005-08,825,太钢不锈
0,2005-08,898,鞍钢股份
0,2005-08,600037,歌华有线
0,2005-08,21,深科技
0,2005-08,680,山推股份
0,2005-08,600183,生益科技
0,2005-08,600307,酒钢宏兴
0,2005-08,600320,振华重工
0,2005-08,600500,中化国际
0,2005-08,600812,华北制药
0,2005-08,27,深圳能源
0,2005-08,600008,首创环保
0,2005-08,600026,中远海能
0,2005-08,600428,中远海特
0,2005-08,600635,大众公用
0,2005-08,600808,马钢股份
0,2005-08,600879,航天电子
0,2005-08,31,大悦城
0,2005-08,927,中国铁物
0,2005-08,600004,白云机场
0,2005-08,600220,江苏阳光
0,2005-08,600269,赣粤高速
0,2005-08,600675,中华企业
0,2005-08,600717,天津港
0,2005-08,600631,百联股份(合并前)
0,2005-08,900,现代投资
0,2005-08,600006,东风汽车
0,2005-08,600033,福建高速
0,2005-08,600087,南京油运
0,2005-08,600210,紫江企业
0,2005-08,600350,山东高速
0,2005-08,600597,光明乳业
0,2005-08,600601,方正科技
0,2005-08,600663,陆家嘴
0,2005-08,89,深圳机场
0,2005-08,488,晨鸣纸业
0,2005-08,717,韶钢松山
0,2005-08,932,华菱钢铁
0,2005-08,600011,华能国际
0,2005-08,600022,山东钢铁
0,2005-08,600102,莱钢股份
0,2005-08,600236,桂冠电力
0,2005-08,600282,南钢股份
0,2005-08,600569,安阳钢铁
0,2005-08,600643,爱建集团
0,2005-08,600688,上海石化
0,2005-08,600820,隧道股份
0,2005-08,600835,上海机电
0,2005-08,600886,国投电力
0,2005-08,559,万向钱潮
0,2005-08,822,山东海化
0,2005-08,917,电广传媒
0,2005-08,600270,外运发展
0,2005-08,600639,浦东金桥
0,2005-08,600874,创业环保
0,2005-08,629,攀钢钒钛
0,2005-08,912,泸天化
0,2005-08,600110,诺德股份
0,2005-08,600117,西宁特钢
0,2005-08,600308,华泰股份
0,2005-08,600653,申华控股
0,2005-08,600770,综艺股份
0,2005-08,600001,邯郸钢铁
0,2005-08,600357,承德钒钛
0,2005-08,88,盐田港
0,2005-08,503,国新健康
0,2005-08,539,粤电力
0,2005-08,767,晋控电力
0,2005-08,600020,中原高速
0,2005-08,600021,上海电力
0,2005-08,600098,广州发展
0,2005-08,600591,上海航空
0,2005-08,600747,大连控股
0,2005-08,600780,通宝能源
0,2005-08,600863,内蒙华电
0,2005-08,600887,伊利股份
0,2005-08,36,华联控股
0,2005-08,410,沈阳机床
0,2005-08,541,佛山照明
0,2005-08,581,威孚高科
0,2005-08,636,风华高科
0,2005-08,828,东莞控股
0,2005-08,600012,皖通高速
0,2005-08,600718,东软集团
0,2005-08,600797,浙大网新
0,2005-08,600851,海欣股份
0,2005-08,400,许继电气
0,2005-08,550,江铃汽车
0,2005-08,682,东方电子
0,2005-08,708,中信特钢
0,2005-08,786,北新建材
0,2005-08,970,中科三环
0,2005-08,600035,楚天高速
0,2005-08,600088,中视传媒
0,2005-08,600662,强生控股
0,2005-08,600868,梅雁吉祥
0,2005-08,601607,上海医药
0,2005-08,600786,东方锅炉
0,2005-08,66,中国长城
0,2005-08,68,华控赛格
0,2005-08,623,吉林敖东
0,2005-08,930,中粮科技
0,2005-08,962,东方钽业
0,2005-08,600060,海信视像
0,2005-08,600078,澄星股份
0,2005-08,600171,上海贝岭
0,2005-08,99,中信海直
0,2005-08,100,TCL科技
0,2005-08,423,东阿阿胶
0,2005-08,520,长航凤凰
0,2005-08,601,韶能股份
0,2005-08,698,沈阳化工
0,2005-08,725,京东方
0,2005-08,875,吉电股份
0,2005-08,895,双汇发展
0,2005-08,1872,招商港口
0,2005-08,600073,上海梅林
0,2005-08,600089,特变电工
0,2005-08,600121,郑州煤电
0,2005-08,600198,大唐电信
0,2005-08,600267,海正药业
0,2005-08,600377,宁沪高速
0,2005-08,600548,深高速
0,2005-08,600602,云赛智联
0,2005-08,600637,东方明珠
0,2005-08,600871,石化油服
0,2005-08,600884,杉杉股份
0,2005-08,600333,长春燃气
0,2005-08,600724,宁波富达
0,2005-08,600205,山东铝业
0,2005-08,600296,兰州铝业
0,2005-08,600231,凌钢股份
0,2005-08,939,凯迪生态
0,2005-08,600894,广日股份
0,2005-08,518,四环生物
0,2005-08,607,华媒控股
0,2005-08,659,珠海中富
0,2005-08,726,鲁泰纺织
0,2005-08,733,振华科技
0,2005-08,806,银河生物
0,2005-08,920,沃顿科技
0,2005-08,959,首钢股份
0,2005-08,968,蓝焰控股
0,2005-08,600057,厦门象屿
0,2005-08,600091,明天科技
0,2005-08,600115,中国东航
0,2005-08,600126,杭钢股份
0,2005-08,600138,中青旅
0,2005-08,600166,福田汽车
0,2005-08,600207,安彩高科
0,2005-08,600215,长春经开
0,2005-08,600408,安泰集团
0,2005-08,600581,八一钢铁
0,2005-08,600621,华鑫股份
0,2005-08,600652,游久游戏
0,2005-08,600654,中安科
0,2005-08,600674,川投能源
0,2005-08,600740,山西焦化
0,2005-08,600854,春兰股份
0,2005-08,990018,上港集箱
0,2005-08,780,平庄能源
0,2005-08,16,康佳集团
0,2005-08,429,粤高速
0,2005-08,507,珠海港
0,2005-08,511,烯碳新材
0,2005-08,533,顺钠股份
0,2005-08,543,皖能电力
0,2005-08,571,大洲控股
0,2005-08,573,粤宏远
0,2005-08,666,经纬纺机
0,2005-08,727,冠捷科技
0,2005-08,735,罗牛山
0,2005-08,737,南风化工
0,2005-08,886,海南高速
0,2005-08,916,华北高速
0,2005-08,949,新乡化纤
0,2005-08,975,银泰黄金
0,2005-08,600007,中国国贸
0,2005-08,600068,葛洲坝
0,2005-08,600103,青山纸业
0,2005-08,600190,锦州港
0,2005-08,600200,江苏吴中
0,2005-08,600380,健康元
0,2005-08,600608,上海科技
0,2005-08,600705,中航产融
0,2005-08,600707,彩虹股份
0,2005-08,600726,华电能源
0,2005-08,600744,华银电力
0,2005-08,600790,轻纺城
0,2005-08,600805,悦达投资
0,2005-08,600866,星湖科技
0,2005-08,600002,齐鲁石化
0,2005-08,406,石油大明
0,2005-08,866,扬子石化
0,2005-08,956,中原油气
0,2005-08,96,广聚能源
0,2005-08,420,吉林化纤
0,2005-08,498,山东路桥
0,2005-08,612,焦作万方
0,2005-08,618,吉林化工
0,2005-08,763,锦州石化
0,2005-08,817,辽河油田
0,2005-08,823,超声电子
0,2005-08,831,五矿稀土
0,2005-08,600074,保千里
0,2005-08,600135,乐凯胶片
0,2005-08,600630,龙头股份
0,2005-08,600638,新黄浦
0,2005-08,600961,株冶集团
0,2005-08,1,平安银行
0,2005-08,2,万科
0,2005-08,63,中兴通讯
0,2005-08,69,华侨城
0,2005-08,157,中联重科
0,2005-08,425,徐工机械
0,2005-08,538,云南白药
0,2005-08,568,泸州老窖
0,2005-08,625,长安汽车
0,2005-08,651,格力电器
0,2005-08,858,五粮液
0,2005-08,2024,苏宁易购
0,2005-08,600000,浦发银行
0,2005-08,600009,上海机场
0,2005-08,600010,包钢股份
0,2005-08,600015,华夏银行
0,2005-08,600016,民生银行
0,2005-08,600019,宝钢股份
0,2005-08,600028,中国石化
0,2005-08,600029,南方航空
0,2005-08,600030,中信证券
0,2005-08,600031,三一重工
0,2005-08,600036,招商银行
0,2005-08,600050,中国联通
0,2005-08,600085,同仁堂
0,2005-08,600104,上汽集团
0,2005-08,600196,复星医药
0,2005-08,600309,万华化学
0,2005-08,600362,江西铜业
0,2005-08,600519,贵州茅台
0,2005-08,600585,海螺水泥
0,2005-08,600660,福耀玻璃
0,2005-08,600690,海尔智家
0,2005-08,600741,华域汽车
0,2005-08,600795,国电电力
0,2005-08,600900,长江电力
0,2005-09,600177,雅戈尔
0,2005-09,709,河钢股份
0,2005-09,600170,上海建工
0,2005-09,600188,兖州煤业
0,2005-09,600221,海航控股
0,2005-09,600583,海油工程
0,2005-09,630,铜陵有色
0,2005-09,600100,同方股份
0,2005-09,600153,建发股份
0,2005-09,402,金融街
0,2005-09,792,盐湖股份
0,2005-09,600739,辽宁成大
0,2005-09,60,中金岭南
0,2005-09,600649,城投控股
0,2005-09,9,中国宝安
0,2005-09,600256,广汇能源
0,2005-09,39,中集集团
0,2005-09,61,农产品
0,2005-09,778,新兴铸管
0,2005-09,800,一汽解放
0,2005-09,600839,四川长虹
0,2005-09,729,燕京啤酒
0,2005-09,600600,青岛啤酒
0,2005-09,600642,申能股份
0,2005-09,937,冀中能源
0,2005-09,983,山西焦煤
0,2005-09,24,招商地产
0,2005-09,839,中信国安
0,2005-09,878,云南铜业
0,2005-09,960,锡业股份
0,2005-09,600108,亚盛集团
0,2005-09,600348,华阳股份
0,2005-09,401,冀东水泥
0,2005-09,600058,五矿发展
0,2005-09,600832,明珠集团
0,2005-09,12,南玻集团
0,2005-09,758,中色股份
0,2005-09,600096,云天化
0,2005-09,600123,兰花科创
0,2005-09,600895,张江高科
0,2005-09,528,柳工
0,2005-09,933,神火煤电
0,2005-09,600266,北京城建
0,2005-09,600598,北大荒
0,2005-09,600694,大商股份
0,2005-09,600811,东方集团
0,2005-09,600997,开滦股份
0,2005-09,59,华锦股份
0,2005-09,807,云铝股份
0,2005-09,600005,武钢股份
0,2005-09,600125,铁龙物流
0,2005-09,600508,上海能源
0,2005-09,600779,水井坊
0,2005-09,600881,亚泰集团
0,2005-09,527,美的电器
0,2005-09,825,太钢不锈
0,2005-09,898,鞍钢股份
0,2005-09,600037,歌华有线
0,2005-09,21,深科技
0,2005-09,680,山推股份
0,2005-09,600183,生益科技
0,2005-09,600307,酒钢宏兴
0,2005-09,600320,振华重工
0,2005-09,600500,中化国际
0,2005-09,600812,华北制药
0,2005-09,27,深圳能源
0,2005-09,600008,首创环保
0,2005-09,600026,中远海能
0,2005-09,600428,中远海特
0,2005-09,600635,大众公用
0,2005-09,600808,马钢股份
0,2005-09,600879,航天电子
0,2005-09,31,大悦城
0,2005-09,927,中国铁物
0,2005-09,600004,白云机场
0,2005-09,600220,江苏阳光
0,2005-09,600269,赣粤高速
0,2005-09,600675,中华企业
0,2005-09,600717,天津港
0,2005-09,600631,百联股份(合并前)
0,2005-09,900,现代投资
0,2005-09,600006,东风汽车
0,2005-09,600033,福建高速
0,2005-09,600087,南京油运
