,month_details,stock,stock_name,month
778,2005-06,600724,宁波富达,87
779,2005-06,600205,山东铝业,87
780,2005-06,600296,兰州铝业,87
781,2005-06,600231,凌钢股份,87
782,2005-06,000939,凯迪生态,87
783,2005-06,600894,广日股份,87
784,2005-06,000518,四环生物,87
785,2005-06,000659,珠海中富,87
786,2005-06,000726,鲁泰纺织,87
787,2005-06,000733,振华科技,87
788,2005-06,000806,银河生物,87
789,2005-06,000920,沃顿科技,87
790,2005-06,000959,首钢股份,87
791,2005-06,000968,蓝焰控股,87
792,2005-06,600057,厦门象屿,87
793,2005-06,600091,明天科技,87
794,2005-06,600115,中国东航,87
795,2005-06,600126,杭钢股份,87
796,2005-06,600138,中青旅,87
797,2005-06,600166,福田汽车,87
798,2005-06,600207,安彩高科,87
799,2005-06,600215,长春经开,87
800,2005-06,600408,安泰集团,87
801,2005-06,600581,八一钢铁,87
802,2005-06,600621,华鑫股份,87
803,2005-06,600652,游久游戏,87
804,2005-06,600654,中安科,87
805,2005-06,600674,川投能源,87
806,2005-06,600854,春兰股份,87
807,2005-06,990018,上港集箱,87
808,2005-06,000780,平庄能源,87
809,2005-06,000016,康佳集团,87
810,2005-06,000429,粤高速,87
811,2005-06,000507,珠海港,87
812,2005-06,000511,烯碳新材,87
813,2005-06,000533,顺钠股份,87
814,2005-06,000543,皖能电力,87
815,2005-06,000571,大洲控股,87
816,2005-06,000573,粤宏远,87
817,2005-06,000666,经纬纺机,87
818,2005-06,000727,冠捷科技,87
819,2005-06,000735,罗牛山,87
820,2005-06,000737,南风化工,87
821,2005-06,000886,海南高速,87
822,2005-06,000916,华北高速,87
823,2005-06,000949,新乡化纤,87
824,2005-06,600007,中国国贸,87
825,2005-06,600068,葛洲坝,87
826,2005-06,600103,青山纸业,87
827,2005-06,600190,锦州港,87
828,2005-06,600608,上海科技,87
829,2005-06,600705,中航产融,87
830,2005-06,600707,彩虹股份,87
831,2005-06,600726,华电能源,87
832,2005-06,600744,华银电力,87
833,2005-06,600790,轻纺城,87
834,2005-06,600805,悦达投资,87
835,2005-06,600866,星湖科技,87
836,2005-06,600002,齐鲁石化,87
837,2005-06,000406,石油大明,87
838,2005-06,000866,扬子石化,87
839,2005-06,000956,中原油气,87
840,2005-06,000096,广聚能源,87
841,2005-06,000420,吉林化纤,87
842,2005-06,000498,山东路桥,87
843,2005-06,000612,焦作万方,87
844,2005-06,000763,锦州石化,87
845,2005-06,000817,辽河油田,87
846,2005-06,000823,超声电子,87
847,2005-06,000831,五矿稀土,87
848,2005-06,600074,保千里,87
849,2005-06,600135,乐凯胶片,87
850,2005-06,600630,龙头股份,87
851,2005-06,600638,新黄浦,87
852,2005-06,000029,深房集团,87
853,2005-06,000532,华金资本,87
854,2005-06,000562,宏源证券,87
855,2005-06,000921,海信家电,87
856,2005-06,600072,中船科技,87
857,2005-06,600228,返利科技,87
858,2005-06,600271,航天信息,87
859,2005-06,600489,中金黄金,87
860,2005-06,600641,万业企业,87
861,2005-06,600710,苏美达,87
862,2005-06,600748,上实发展,87
863,2005-06,600757,长江传媒,87
864,2005-06,600761,安徽合力,87
865,2005-06,600838,上海九百,87
866,2005-06,000001,平安银行,87
867,2005-06,000002,万科,87
868,2005-06,000063,中兴通讯,87
869,2005-06,000069,华侨城,87
870,2005-06,000157,中联重科,87
871,2005-06,000425,徐工机械,87
872,2005-06,000568,泸州老窖,87
873,2005-06,000625,长安汽车,87
874,2005-06,000651,格力电器,87
875,2005-06,000858,五粮液,87
876,2005-06,600000,浦发银行,87
877,2005-06,600009,上海机场,87
878,2005-06,600010,包钢股份,87
879,2005-06,600015,华夏银行,87
880,2005-06,600016,民生银行,87
881,2005-06,600019,宝钢股份,87
882,2005-06,600028,中国石化,87
883,2005-06,600029,南方航空,87
884,2005-06,600030,中信证券,87
885,2005-06,600031,三一重工,87
886,2005-06,600036,招商银行,87
887,2005-06,600050,中国联通,87
888,2005-06,600085,同仁堂,87
889,2005-06,600104,上汽集团,87
890,2005-06,600196,复星医药,87
891,2005-06,600309,万华化学,87
892,2005-06,600362,江西铜业,87
893,2005-06,600519,贵州茅台,87
894,2005-06,600585,海螺水泥,87
895,2005-06,600660,福耀玻璃,87
896,2005-06,600690,海尔智家,87
897,2005-06,600741,华域汽车,87
898,2005-06,600795,国电电力,87
899,2005-06,600900,长江电力,87
900,2005-07,600177,雅戈尔,88
901,2005-07,000709,河钢股份,88
902,2005-07,600170,上海建工,88
903,2005-07,600188,兖州煤业,88
904,2005-07,600221,海航控股,88
905,2005-07,600583,海油工程,88
906,2005-07,000630,铜陵有色,88
907,2005-07,600100,同方股份,88
908,2005-07,600153,建发股份,88
909,2005-07,000402,金融街,88
910,2005-07,000792,盐湖股份,88
911,2005-07,600739,辽宁成大,88
912,2005-07,000060,中金岭南,88
913,2005-07,600649,城投控股,88
914,2005-07,000009,中国宝安,88
915,2005-07,600256,广汇能源,88
916,2005-07,000039,中集集团,88
917,2005-07,000061,农产品,88
918,2005-07,000778,新兴铸管,88
919,2005-07,000800,一汽解放,88
920,2005-07,600839,四川长虹,88
921,2005-07,000729,燕京啤酒,88
922,2005-07,600600,青岛啤酒,88
923,2005-07,600642,申能股份,88
924,2005-07,000937,冀中能源,88
925,2005-07,000983,山西焦煤,88
926,2005-07,000024,招商地产,88
927,2005-07,000839,中信国安,88
928,2005-07,000878,云南铜业,88
929,2005-07,000960,锡业股份,88
930,2005-07,600108,亚盛集团,88
931,2005-07,600348,华阳股份,88
932,2005-07,000401,冀东水泥,88
933,2005-07,600058,五矿发展,88
934,2005-07,600832,明珠集团,88
935,2005-07,000012,南玻集团,88
936,2005-07,000758,中色股份,88
937,2005-07,600096,云天化,88
938,2005-07,600123,兰花科创,88
939,2005-07,600895,张江高科,88
940,2005-07,000528,柳工,88
941,2005-07,000933,神火煤电,88
942,2005-07,600266,北京城建,88
943,2005-07,600598,北大荒,88
944,2005-07,600694,大商股份,88
945,2005-07,600811,东方集团,88
946,2005-07,600997,开滦股份,88
947,2005-07,000059,华锦股份,88
948,2005-07,000807,云铝股份,88
949,2005-07,600005,武钢股份,88
950,2005-07,600125,铁龙物流,88
951,2005-07,600508,上海能源,88
952,2005-07,600779,水井坊,88
953,2005-07,600881,亚泰集团,88
954,2005-07,000527,美的电器,88
955,2005-07,000825,太钢不锈,88
956,2005-07,000898,鞍钢股份,88
957,2005-07,600037,歌华有线,88
958,2005-07,000021,深科技,88
959,2005-07,000680,山推股份,88
960,2005-07,600183,生益科技,88
961,2005-07,600307,酒钢宏兴,88
962,2005-07,600320,振华重工,88
963,2005-07,600500,中化国际,88
964,2005-07,600812,华北制药,88
965,2005-07,000027,深圳能源,88
966,2005-07,600008,首创环保,88
967,2005-07,600026,中远海能,88
968,2005-07,600428,中远海特,88
969,2005-07,600635,大众公用,88
970,2005-07,600808,马钢股份,88
971,2005-07,600879,航天电子,88
972,2005-07,000031,大悦城,88
973,2005-07,000927,中国铁物,88
974,2005-07,600004,白云机场,88
975,2005-07,600220,江苏阳光,88
976,2005-07,600269,赣粤高速,88
977,2005-07,600675,中华企业,88
978,2005-07,600717,天津港,88
979,2005-07,600631,百联股份(合并前),88
980,2005-07,000900,现代投资,88
981,2005-07,600006,东风汽车,88
982,2005-07,600033,福建高速,88
983,2005-07,600087,南京油运,88
984,2005-07,600210,紫江企业,88
985,2005-07,600350,山东高速,88
986,2005-07,600597,光明乳业,88
987,2005-07,600601,方正科技,88
988,2005-07,600663,陆家嘴,88
989,2005-07,000089,深圳机场,88
990,2005-07,000488,晨鸣纸业,88
991,2005-07,000717,韶钢松山,88
992,2005-07,000932,华菱钢铁,88
993,2005-07,600011,华能国际,88
994,2005-07,600022,山东钢铁,88
995,2005-07,600102,莱钢股份,88
996,2005-07,600236,桂冠电力,88
997,2005-07,600282,南钢股份,88
998,2005-07,600569,安阳钢铁,88
999,2005-07,600643,爱建集团,88
1000,2005-07,600688,上海石化,88
1001,2005-07,600820,隧道股份,88
1002,2005-07,600835,上海机电,88
1003,2005-07,600886,国投电力,88
1004,2005-07,000559,万向钱潮,88
1005,2005-07,000822,山东海化,88
1006,2005-07,000917,电广传媒,88
1007,2005-07,600270,外运发展,88
1008,2005-07,600639,浦东金桥,88
1009,2005-07,600874,创业环保,88
1010,2005-07,000629,攀钢钒钛,88
1011,2005-07,000912,泸天化,88
1012,2005-07,600110,诺德股份,88
1013,2005-07,600117,西宁特钢,88
1014,2005-07,600308,华泰股份,88
1015,2005-07,600653,申华控股,88
1016,2005-07,600770,综艺股份,88
1017,2005-07,600001,邯郸钢铁,88
1018,2005-07,600357,承德钒钛,88
1019,2005-07,000088,盐田港,88
1020,2005-07,000503,国新健康,88
1021,2005-07,000539,粤电力,88
1022,2005-07,000767,晋控电力,88
1023,2005-07,600020,中原高速,88
1024,2005-07,600021,上海电力,88
1025,2005-07,600098,广州发展,88
1026,2005-07,600591,上海航空,88
1027,2005-07,600747,大连控股,88
1028,2005-07,600780,通宝能源,88
1029,2005-07,600863,内蒙华电,88
1030,2005-07,600887,伊利股份,88
1031,2005-07,000036,华联控股,88
1032,2005-07,000410,沈阳机床,88
1033,2005-07,000541,佛山照明,88
1034,2005-07,000581,威孚高科,88
1035,2005-07,000636,风华高科,88
1036,2005-07,000828,东莞控股,88
1037,2005-07,600012,皖通高速,88
1038,2005-07,600718,东软集团,88
1039,2005-07,600797,浙大网新,88
1040,2005-07,600851,海欣股份,88
1041,2005-07,000400,许继电气,88
1042,2005-07,000550,江铃汽车,88
1043,2005-07,000682,东方电子,88
1044,2005-07,000708,中信特钢,88
1045,2005-07,000786,北新建材,88
1046,2005-07,000970,中科三环,88
1047,2005-07,600035,楚天高速,88
1048,2005-07,600088,中视传媒,88
1049,2005-07,600662,强生控股,88
1050,2005-07,600868,梅雁吉祥,88
1051,2005-07,601607,上海医药,88
1052,2005-07,600786,东方锅炉,88
1053,2005-07,000066,中国长城,88
1054,2005-07,000068,华控赛格,88
1055,2005-07,000623,吉林敖东,88
1056,2005-07,000930,中粮科技,88
1057,2005-07,000962,东方钽业,88
1058,2005-07,600060,海信视像,88
1059,2005-07,600078,澄星股份,88
1060,2005-07,600171,上海贝岭,88
1061,2005-07,000099,中信海直,88
1062,2005-07,000100,TCL科技,88
1063,2005-07,000423,东阿阿胶,88
1064,2005-07,000520,长航凤凰,88
1065,2005-07,000601,韶能股份,88
1066,2005-07,000698,沈阳化工,88
1067,2005-07,000725,京东方,88
1068,2005-07,000875,吉电股份,88
1069,2005-07,000895,双汇发展,88
1070,2005-07,001872,招商港口,88
1071,2005-07,600073,上海梅林,88
1072,2005-07,600089,特变电工,88
1073,2005-07,600121,郑州煤电,88
1074,2005-07,600198,大唐电信,88
1075,2005-07,600267,海正药业,88
1076,2005-07,600377,宁沪高速,88
1077,2005-07,600548,深高速,88
1078,2005-07,600602,云赛智联,88
1079,2005-07,600637,东方明珠,88
1080,2005-07,600871,石化油服,88
1081,2005-07,600884,杉杉股份,88
1082,2005-07,600333,长春燃气,88
1083,2005-07,600724,宁波富达,88
1084,2005-07,600205,山东铝业,88
1085,2005-07,600296,兰州铝业,88
1086,2005-07,600231,凌钢股份,88
1087,2005-07,000939,凯迪生态,88
1088,2005-07,600894,广日股份,88
1089,2005-07,000518,四环生物,88
1090,2005-07,000607,华媒控股,88
1091,2005-07,000659,珠海中富,88
1092,2005-07,000726,鲁泰纺织,88
1093,2005-07,000733,振华科技,88
1094,2005-07,000806,银河生物,88
1095,2005-07,000920,沃顿科技,88
1096,2005-07,000959,首钢股份,88
1097,2005-07,000968,蓝焰控股,88
1098,2005-07,600057,厦门象屿,88
1099,2005-07,600091,明天科技,88
1100,2005-07,600115,中国东航,88
1101,2005-07,600126,杭钢股份,88
1102,2005-07,600138,中青旅,88
1103,2005-07,600166,福田汽车,88
1104,2005-07,600207,安彩高科,88
1105,2005-07,600215,长春经开,88
1106,2005-07,600408,安泰集团,88
1107,2005-07,600581,八一钢铁,88
1108,2005-07,600621,华鑫股份,88
1109,2005-07,600652,游久游戏,88
1110,2005-07,600654,中安科,88
1111,2005-07,600674,川投能源,88
1112,2005-07,600740,山西焦化,88
1113,2005-07,600854,春兰股份,88
1114,2005-07,990018,上港集箱,88
1115,2005-07,000780,平庄能源,88
1116,2005-07,000016,康佳集团,88
1117,2005-07,000429,粤高速,88
1118,2005-07,000507,珠海港,88
1119,2005-07,000511,烯碳新材,88
1120,2005-07,000533,顺钠股份,88
1121,2005-07,000543,皖能电力,88
1122,2005-07,000571,大洲控股,88
1123,2005-07,000573,粤宏远,88
1124,2005-07,000666,经纬纺机,88
1125,2005-07,000727,冠捷科技,88
1126,2005-07,000735,罗牛山,88
1127,2005-07,000737,南风化工,88
1128,2005-07,000886,海南高速,88
1129,2005-07,000916,华北高速,88
1130,2005-07,000949,新乡化纤,88
1131,2005-07,000975,银泰黄金,88
1132,2005-07,600007,中国国贸,88
1133,2005-07,600068,葛洲坝,88
1134,2005-07,600103,青山纸业,88
1135,2005-07,600190,锦州港,88
1136,2005-07,600200,江苏吴中,88
1137,2005-07,600380,健康元,88
1138,2005-07,600608,上海科技,88
1139,2005-07,600705,中航产融,88
1140,2005-07,600707,彩虹股份,88
1141,2005-07,600726,华电能源,88
1142,2005-07,600744,华银电力,88
1143,2005-07,600790,轻纺城,88
1144,2005-07,600805,悦达投资,88
1145,2005-07,600866,星湖科技,88
1146,2005-07,600002,齐鲁石化,88
1147,2005-07,000406,石油大明,88
1148,2005-07,000866,扬子石化,88
1149,2005-07,000956,中原油气,88
1150,2005-07,000096,广聚能源,88
1151,2005-07,000420,吉林化纤,88
1152,2005-07,000498,山东路桥,88
1153,2005-07,000612,焦作万方,88
1154,2005-07,000618,吉林化工,88
1155,2005-07,000763,锦州石化,88
1156,2005-07,000817,辽河油田,88
1157,2005-07,000823,超声电子,88
1158,2005-07,000831,五矿稀土,88
1159,2005-07,600074,保千里,88
1160,2005-07,600135,乐凯胶片,88
1161,2005-07,600630,龙头股份,88
1162,2005-07,600638,新黄浦,88
1163,2005-07,600961,株冶集团,88
1164,2005-07,000001,平安银行,88
1165,2005-07,000002,万科,88
1166,2005-07,000063,中兴通讯,88
1167,2005-07,000069,华侨城,88
1168,2005-07,000157,中联重科,88
1169,2005-07,000425,徐工机械,88
1170,2005-07,000538,云南白药,88
1171,2005-07,000568,泸州老窖,88
1172,2005-07,000625,长安汽车,88
1173,2005-07,000651,格力电器,88
1174,2005-07,000858,五粮液,88
1175,2005-07,002024,苏宁易购,88
1176,2005-07,600000,浦发银行,88
1177,2005-07,600009,上海机场,88
1178,2005-07,600010,包钢股份,88
1179,2005-07,600015,华夏银行,88
1180,2005-07,600016,民生银行,88
1181,2005-07,600019,宝钢股份,88
1182,2005-07,600028,中国石化,88
1183,2005-07,600029,南方航空,88
1184,2005-07,600030,中信证券,88
1185,2005-07,600031,三一重工,88
1186,2005-07,600036,招商银行,88
1187,2005-07,600050,中国联通,88
1188,2005-07,600085,同仁堂,88
1189,2005-07,600104,上汽集团,88
1190,2005-07,600196,复星医药,88
1191,2005-07,600309,万华化学,88
1192,2005-07,600362,江西铜业,88
1193,2005-07,600519,贵州茅台,88
1194,2005-07,600585,海螺水泥,88
1195,2005-07,600660,福耀玻璃,88
1196,2005-07,600690,海尔智家,88
1197,2005-07,600741,华域汽车,88
1198,2005-07,600795,国电电力,88
1199,2005-07,600900,长江电力,88
1200,2005-08,600177,雅戈尔,89
1201,2005-08,000709,河钢股份,89
1202,2005-08,600170,上海建工,89
1203,2005-08,600188,兖州煤业,89
1204,2005-08,600221,海航控股,89
1205,2005-08,600583,海油工程,89
1206,2005-08,000630,铜陵有色,89
1207,2005-08,600100,同方股份,89
1208,2005-08,600153,建发股份,89
1209,2005-08,000402,金融街,89
1210,2005-08,000792,盐湖股份,89
1211,2005-08,600739,辽宁成大,89
1212,2005-08,000060,中金岭南,89
1213,2005-08,600649,城投控股,89
1214,2005-08,000009,中国宝安,89
1215,2005-08,600256,广汇能源,89
1216,2005-08,000039,中集集团,89
1217,2005-08,000061,农产品,89
1218,2005-08,000778,新兴铸管,89
1219,2005-08,000800,一汽解放,89
1220,2005-08,600839,四川长虹,89
1221,2005-08,000729,燕京啤酒,89
1222,2005-08,600600,青岛啤酒,89
1223,2005-08,600642,申能股份,89
1224,2005-08,000937,冀中能源,89
1225,2005-08,000983,山西焦煤,89
1226,2005-08,000024,招商地产,89
1227,2005-08,000839,中信国安,89
1228,2005-08,000878,云南铜业,89
1229,2005-08,000960,锡业股份,89
1230,2005-08,600108,亚盛集团,89
1231,2005-08,600348,华阳股份,89
1232,2005-08,000401,冀东水泥,89
1233,2005-08,600058,五矿发展,89
1234,2005-08,600832,明珠集团,89
1235,2005-08,000012,南玻集团,89
1236,2005-08,000758,中色股份,89
1237,2005-08,600096,云天化,89
1238,2005-08,600123,兰花科创,89
1239,2005-08,600895,张江高科,89
1240,2005-08,000528,柳工,89
1241,2005-08,000933,神火煤电,89
1242,2005-08,600266,北京城建,89
1243,2005-08,600598,北大荒,89
1244,2005-08,600694,大商股份,89
1245,2005-08,600811,东方集团,89
1246,2005-08,600997,开滦股份,89
1247,2005-08,000059,华锦股份,89
1248,2005-08,000807,云铝股份,89
1249,2005-08,600005,武钢股份,89
1250,2005-08,600125,铁龙物流,89
1251,2005-08,600508,上海能源,89
1252,2005-08,600779,水井坊,89
1253,2005-08,600881,亚泰集团,89
1254,2005-08,000527,美的电器,89
1255,2005-08,000825,太钢不锈,89
1256,2005-08,000898,鞍钢股份,89
1257,2005-08,600037,歌华有线,89
1258,2005-08,000021,深科技,89
1259,2005-08,000680,山推股份,89
1260,2005-08,600183,生益科技,89
1261,2005-08,600307,酒钢宏兴,89
1262,2005-08,600320,振华重工,89
1263,2005-08,600500,中化国际,89
1264,2005-08,600812,华北制药,89
1265,2005-08,000027,深圳能源,89
1266,2005-08,600008,首创环保,89
1267,2005-08,600026,中远海能,89
1268,2005-08,600428,中远海特,89
1269,2005-08,600635,大众公用,89
1270,2005-08,600808,马钢股份,89
1271,2005-08,600879,航天电子,89
1272,2005-08,000031,大悦城,89
1273,2005-08,000927,中国铁物,89
1274,2005-08,600004,白云机场,89
1275,2005-08,600220,江苏阳光,89
1276,2005-08,600269,赣粤高速,89
1277,2005-08,600675,中华企业,89
1278,2005-08,600717,天津港,89
1279,2005-08,600631,百联股份(合并前),89
1280,2005-08,000900,现代投资,89
1281,2005-08,600006,东风汽车,89
1282,2005-08,600033,福建高速,89
1283,2005-08,600087,南京油运,89
1284,2005-08,600210,紫江企业,89
1285,2005-08,600350,山东高速,89
1286,2005-08,600597,光明乳业,89
1287,2005-08,600601,方正科技,89
1288,2005-08,600663,陆家嘴,89
1289,2005-08,000089,深圳机场,89
1290,2005-08,000488,晨鸣纸业,89
